study_id,study_name,trial_id,trial_number,param_name,param_value,value
44,distributed_optimization_2,264,16,lr,0.0015650392396038466,1.723909854888916
44,distributed_optimization_2,264,16,units,984,1.723909854888916
44,distributed_optimization_2,265,17,lr,0.0017012934558117824,1.69391667842865
44,distributed_optimization_2,265,17,units,847,1.69391667842865
44,distributed_optimization_2,266,18,lr,0.0003219397893667504,1.7100847959518433
44,distributed_optimization_2,266,18,units,828,1.7100847959518433
44,distributed_optimization_2,267,19,lr,0.0002895800951143893,1.7134852409362793
44,distributed_optimization_2,267,19,units,679,1.7134852409362793
44,distributed_optimization_2,268,20,lr,0.00870462861203912,1.6730401515960693
44,distributed_optimization_2,268,20,units,685,1.6730401515960693
44,distributed_optimization_2,269,21,lr,0.009868550561140641,1.897300362586975
44,distributed_optimization_2,269,21,units,371,1.897300362586975
44,distributed_optimization_2,270,22,lr,0.0005427468933553951,1.6892002820968628
44,distributed_optimization_2,270,22,units,324,1.6892002820968628
44,distributed_optimization_2,271,23,lr,0.0005671606710571428,1.6922228336334229
44,distributed_optimization_2,271,23,units,915,1.6922228336334229
44,distributed_optimization_2,275,27,lr,0.00023495407628739556,1.7183865308761597
44,distributed_optimization_2,275,27,units,996,1.7183865308761597
44,distributed_optimization_2,277,29,lr,0.0005422902069688499,1.6760059595108032
44,distributed_optimization_2,277,29,units,918,1.6760059595108032
44,distributed_optimization_2,279,31,lr,0.0012197322394102155,1.7282730340957642
44,distributed_optimization_2,279,31,units,763,1.7282730340957642
44,distributed_optimization_2,280,32,lr,0.0029157766239195763,1.7000797986984253
44,distributed_optimization_2,280,32,units,923,1.7000797986984253
44,distributed_optimization_2,281,33,lr,0.000206523344361301,1.7228440046310425
44,distributed_optimization_2,281,33,units,1011,1.7228440046310425
44,distributed_optimization_2,282,34,lr,0.00041818350513583055,1.6803619861602783
44,distributed_optimization_2,282,34,units,767,1.6803619861602783
44,distributed_optimization_2,283,35,lr,0.0007573368312728909,1.663692831993103
44,distributed_optimization_2,283,35,units,897,1.663692831993103
44,distributed_optimization_2,284,36,lr,0.00107421302108845,1.644537329673767
44,distributed_optimization_2,284,36,units,577,1.644537329673767
44,distributed_optimization_2,285,37,lr,0.0011029048959030386,1.7695316076278687
44,distributed_optimization_2,285,37,units,586,1.7695316076278687
44,distributed_optimization_2,286,38,lr,0.0008059050872238355,1.6883419752120972
44,distributed_optimization_2,286,38,units,593,1.6883419752120972
44,distributed_optimization_2,287,39,lr,0.0008011011717255806,1.6457587480545044
44,distributed_optimization_2,287,39,units,888,1.6457587480545044
44,distributed_optimization_2,288,40,lr,0.00649331507390944,1.7007367610931396
44,distributed_optimization_2,288,40,units,707,1.7007367610931396
44,distributed_optimization_2,289,41,lr,0.002324998322612837,1.736914038658142
44,distributed_optimization_2,289,41,units,871,1.736914038658142
44,distributed_optimization_2,291,43,lr,0.0008257574343231947,1.671587586402893
44,distributed_optimization_2,291,43,units,434,1.671587586402893
44,distributed_optimization_2,292,44,lr,0.000812235519988755,1.6714105606079102
44,distributed_optimization_2,292,44,units,441,1.6714105606079102
44,distributed_optimization_2,293,45,lr,0.001719951019844052,1.7058377265930176
44,distributed_optimization_2,293,45,units,729,1.7058377265930176
44,distributed_optimization_2,294,46,lr,0.0012700696142489787,1.732692837715149
44,distributed_optimization_2,294,46,units,739,1.732692837715149
44,distributed_optimization_2,295,47,lr,0.00015722343479551454,1.7489829063415527
44,distributed_optimization_2,295,47,units,623,1.7489829063415527
44,distributed_optimization_2,296,48,lr,0.0013531092126195716,1.652471661567688
44,distributed_optimization_2,296,48,units,524,1.652471661567688
44,distributed_optimization_2,297,49,lr,0.00549835030124168,1.753731608390808
44,distributed_optimization_2,297,49,units,45,1.753731608390808
44,distributed_optimization_2,298,50,lr,0.0007075709668775127,1.6973501443862915
44,distributed_optimization_2,298,50,units,498,1.6973501443862915
44,distributed_optimization_2,299,51,lr,0.002534976784534585,1.659490704536438
44,distributed_optimization_2,299,51,units,515,1.659490704536438
44,distributed_optimization_2,300,52,lr,0.002527070147823286,1.6847180128097534
44,distributed_optimization_2,300,52,units,272,1.6847180128097534
44,distributed_optimization_2,301,53,lr,0.002244500434155574,1.804575800895691
44,distributed_optimization_2,301,53,units,546,1.804575800895691
44,distributed_optimization_2,302,54,lr,0.0035278703293143473,1.6514657735824585
44,distributed_optimization_2,302,54,units,540,1.6514657735824585
44,distributed_optimization_2,305,57,lr,0.003737656854686868,1.689008116722107
44,distributed_optimization_2,305,57,units,435,1.689008116722107
44,distributed_optimization_2,306,58,lr,0.004584702564679164,1.6707912683486938
44,distributed_optimization_2,306,58,units,628,1.6707912683486938
44,distributed_optimization_2,307,59,lr,0.001428284413535285,1.6992930173873901
44,distributed_optimization_2,307,59,units,812,1.6992930173873901
44,distributed_optimization_2,308,60,lr,0.00682852415247784,1.6798105239868164
44,distributed_optimization_2,308,60,units,825,1.6798105239868164
44,distributed_optimization_2,309,61,lr,0.0009803858937000242,1.6536784172058105
44,distributed_optimization_2,309,61,units,362,1.6536784172058105
44,distributed_optimization_2,310,62,lr,0.00189116830126507,1.7154302597045898
44,distributed_optimization_2,310,62,units,532,1.7154302597045898
44,distributed_optimization_2,311,63,lr,0.001006243246250431,1.6900187730789185
44,distributed_optimization_2,311,63,units,189,1.6900187730789185
44,distributed_optimization_2,312,64,lr,0.0009977791832724648,1.6660704612731934
44,distributed_optimization_2,312,64,units,280,1.6660704612731934
44,distributed_optimization_2,313,65,lr,0.003047484691135202,1.6761698722839355
44,distributed_optimization_2,313,65,units,279,1.6761698722839355
44,distributed_optimization_2,314,66,lr,0.0006739439622286133,1.6695213317871094
44,distributed_optimization_2,314,66,units,362,1.6695213317871094
44,distributed_optimization_2,315,67,lr,0.0006369919137685002,1.6751861572265625
44,distributed_optimization_2,315,67,units,381,1.6751861572265625
44,distributed_optimization_2,316,68,lr,0.0014207232758286568,1.738872766494751
44,distributed_optimization_2,316,68,units,467,1.738872766494751
44,distributed_optimization_2,317,69,lr,0.001410435738612314,1.7631680965423584
44,distributed_optimization_2,317,69,units,635,1.7631680965423584
44,distributed_optimization_2,318,70,lr,0.004942701622800589,1.663378357887268
44,distributed_optimization_2,318,70,units,126,1.663378357887268
44,distributed_optimization_2,319,71,lr,0.0049840562311106555,1.7355992794036865
44,distributed_optimization_2,319,71,units,567,1.7355992794036865
44,distributed_optimization_2,320,72,lr,0.0031591140187112576,1.651379108428955
44,distributed_optimization_2,320,72,units,512,1.651379108428955
44,distributed_optimization_2,321,73,lr,0.003066487394545435,1.6564891338348389
44,distributed_optimization_2,321,73,units,506,1.6564891338348389
44,distributed_optimization_2,322,74,lr,0.003148992105697121,1.7793184518814087
44,distributed_optimization_2,322,74,units,466,1.7793184518814087
44,distributed_optimization_2,323,75,lr,0.0009671355463681112,1.7103564739227295
44,distributed_optimization_2,323,75,units,401,1.7103564739227295
44,distributed_optimization_2,324,76,lr,0.0010130912367911072,1.6857285499572754
44,distributed_optimization_2,324,76,units,392,1.6857285499572754
44,distributed_optimization_2,325,77,lr,0.007399093370497633,1.7266374826431274
44,distributed_optimization_2,325,77,units,336,1.7266374826431274
44,distributed_optimization_2,326,78,lr,0.007229584312262002,1.6762531995773315
44,distributed_optimization_2,326,78,units,964,1.6762531995773315
44,distributed_optimization_2,327,79,lr,0.009338640969685704,1.6778318881988525
44,distributed_optimization_2,327,79,units,959,1.6778318881988525
44,distributed_optimization_2,328,80,lr,0.004154987942739587,1.769500732421875
44,distributed_optimization_2,328,80,units,244,1.769500732421875
44,distributed_optimization_2,329,81,lr,0.004232733080607831,1.7466816902160645
44,distributed_optimization_2,329,81,units,648,1.7466816902160645
44,distributed_optimization_2,330,82,lr,0.001978992817198907,1.7418421506881714
44,distributed_optimization_2,330,82,units,593,1.7418421506881714
44,distributed_optimization_2,331,83,lr,0.0034991790147856005,1.6827466487884521
44,distributed_optimization_2,331,83,units,587,1.6827466487884521
44,distributed_optimization_2,332,84,lr,0.005822131979763675,1.7209198474884033
44,distributed_optimization_2,332,84,units,520,1.7209198474884033
44,distributed_optimization_2,333,85,lr,0.00046557938864130136,1.6854218244552612
44,distributed_optimization_2,333,85,units,561,1.6854218244552612
44,distributed_optimization_2,334,86,lr,0.0011902423177910016,1.7652193307876587
44,distributed_optimization_2,334,86,units,496,1.7652193307876587
44,distributed_optimization_2,335,87,lr,0.0011698583489815851,1.6995339393615723
44,distributed_optimization_2,335,87,units,495,1.6995339393615723
44,distributed_optimization_2,336,88,lr,0.002818162387945235,1.7053186893463135
44,distributed_optimization_2,336,88,units,860,1.7053186893463135
44,distributed_optimization_2,337,89,lr,0.0016808978970198401,1.6657392978668213
44,distributed_optimization_2,337,89,units,865,1.6657392978668213
44,distributed_optimization_2,338,90,lr,0.0017379727803733653,1.6920064687728882
44,distributed_optimization_2,338,90,units,411,1.6920064687728882
44,distributed_optimization_2,339,91,lr,0.005805269376939592,1.6546376943588257
44,distributed_optimization_2,339,91,units,673,1.6546376943588257
44,distributed_optimization_2,340,92,lr,0.002672125734808835,1.6473952531814575
44,distributed_optimization_2,340,92,units,521,1.6473952531814575
44,distributed_optimization_2,341,93,lr,0.005568597542164827,1.6872254610061646
44,distributed_optimization_2,341,93,units,671,1.6872254610061646
44,distributed_optimization_2,342,94,lr,0.008396072562232473,1.7280741930007935
44,distributed_optimization_2,342,94,units,700,1.7280741930007935
44,distributed_optimization_2,343,95,lr,0.0008663045687538574,1.689211368560791
44,distributed_optimization_2,343,95,units,797,1.689211368560791
44,distributed_optimization_2,344,96,lr,0.007964117435403609,1.6726471185684204
44,distributed_optimization_2,344,96,units,714,1.6726471185684204
44,distributed_optimization_2,345,97,lr,0.003822239558489305,1.658299446105957
44,distributed_optimization_2,345,97,units,545,1.658299446105957
44,distributed_optimization_2,346,98,lr,0.006345581586345758,1.69052255153656
44,distributed_optimization_2,346,98,units,613,1.69052255153656
44,distributed_optimization_2,347,99,lr,0.003365829667388686,1.6658891439437866
44,distributed_optimization_2,347,99,units,756,1.6658891439437866
44,distributed_optimization_2,350,102,lr,0.0021581666781989323,1.6916972398757935
44,distributed_optimization_2,350,102,units,903,1.6916972398757935
44,distributed_optimization_2,351,103,lr,0.002439761752906488,1.689642071723938
44,distributed_optimization_2,351,103,units,656,1.689642071723938
44,distributed_optimization_2,352,104,lr,0.0025445498534830482,1.6949796676635742
44,distributed_optimization_2,352,104,units,461,1.6949796676635742
44,distributed_optimization_2,353,105,lr,0.0026858024421222253,1.740054965019226
44,distributed_optimization_2,353,105,units,477,1.740054965019226
44,distributed_optimization_2,354,106,lr,0.0027346410228818955,1.7128151655197144
44,distributed_optimization_2,354,106,units,510,1.7128151655197144
44,distributed_optimization_2,355,107,lr,0.0007406720857992865,1.6845723390579224
44,distributed_optimization_2,355,107,units,569,1.6845723390579224
44,distributed_optimization_2,356,108,lr,0.0008965880592125159,1.6512469053268433
44,distributed_optimization_2,356,108,units,533,1.6512469053268433
44,distributed_optimization_2,357,109,lr,0.00090334217002653,1.6482681035995483
44,distributed_optimization_2,357,109,units,529,1.6482681035995483
44,distributed_optimization_2,358,110,lr,0.0006429057911598448,1.692210078239441
44,distributed_optimization_2,358,110,units,533,1.692210078239441
44,distributed_optimization_2,359,111,lr,0.000870482317877298,1.6796021461486816
44,distributed_optimization_2,359,111,units,608,1.6796021461486816
44,distributed_optimization_2,360,112,lr,0.0009096904591957524,1.7179266214370728
44,distributed_optimization_2,360,112,units,609,1.7179266214370728
44,distributed_optimization_2,362,113,lr,0.0013254270725280954,1.639212727546692
44,distributed_optimization_2,362,113,units,445,1.639212727546692
44,distributed_optimization_2,363,114,lr,0.001082107251406577,1.661695957183838
44,distributed_optimization_2,363,114,units,547,1.661695957183838
44,distributed_optimization_2,365,115,lr,0.0011114750269811734,1.7763475179672241
44,distributed_optimization_2,365,115,units,436,1.7763475179672241
44,distributed_optimization_2,366,116,lr,0.0013505349266196315,1.644010066986084
44,distributed_optimization_2,366,116,units,449,1.644010066986084
44,distributed_optimization_2,367,117,lr,0.001304432620660589,1.7272450923919678
44,distributed_optimization_2,367,117,units,426,1.7272450923919678
44,distributed_optimization_2,368,118,lr,0.0013201504456467497,1.6752902269363403
44,distributed_optimization_2,368,118,units,422,1.6752902269363403
44,distributed_optimization_2,369,119,lr,0.0007576711683067004,1.738070011138916
44,distributed_optimization_2,369,119,units,477,1.738070011138916
44,distributed_optimization_2,370,120,lr,0.0014857651348641596,1.7690072059631348
44,distributed_optimization_2,370,120,units,343,1.7690072059631348
44,distributed_optimization_2,371,121,lr,0.0015268308907702532,1.6632840633392334
44,distributed_optimization_2,371,121,units,347,1.6632840633392334
44,distributed_optimization_2,372,122,lr,0.0015007411132064484,1.7539820671081543
44,distributed_optimization_2,372,122,units,351,1.7539820671081543
44,distributed_optimization_2,373,123,lr,0.0005893147936960593,1.7167738676071167
44,distributed_optimization_2,373,123,units,451,1.7167738676071167
44,distributed_optimization_2,374,124,lr,0.0005840654255902694,1.7091896533966064
44,distributed_optimization_2,374,124,units,452,1.7091896533966064
44,distributed_optimization_2,375,125,lr,0.0005815051094844774,1.7082979679107666
44,distributed_optimization_2,375,125,units,528,1.7082979679107666
44,distributed_optimization_2,376,126,lr,0.001048071539999491,1.7267613410949707
44,distributed_optimization_2,376,126,units,577,1.7267613410949707
44,distributed_optimization_2,377,127,lr,0.0009537137221780892,1.6495376825332642
44,distributed_optimization_2,377,127,units,482,1.6495376825332642
44,distributed_optimization_2,378,128,lr,0.0009360382956052299,1.7173970937728882
44,distributed_optimization_2,378,128,units,490,1.7173970937728882
44,distributed_optimization_2,379,129,lr,0.0009294927920253176,1.7089166641235352
44,distributed_optimization_2,379,129,units,480,1.7089166641235352
44,distributed_optimization_2,380,130,lr,0.0012037112003186218,1.7368385791778564
44,distributed_optimization_2,380,130,units,492,1.7368385791778564
44,distributed_optimization_2,381,131,lr,0.001227411642812692,1.7077840566635132
44,distributed_optimization_2,381,131,units,313,1.7077840566635132
44,distributed_optimization_2,382,132,lr,0.0007940168669335302,1.7105740308761597
44,distributed_optimization_2,382,132,units,561,1.7105740308761597
44,distributed_optimization_2,383,133,lr,0.0005003091651685481,1.7283648252487183
44,distributed_optimization_2,383,133,units,385,1.7283648252487183
44,distributed_optimization_2,384,134,lr,0.0006856405015942421,1.7978380918502808
44,distributed_optimization_2,384,134,units,521,1.7978380918502808
44,distributed_optimization_2,385,135,lr,0.0008214172446602093,1.7131917476654053
44,distributed_optimization_2,385,135,units,554,1.7131917476654053
44,distributed_optimization_2,386,136,lr,0.0016325537579301532,1.7188646793365479
44,distributed_optimization_2,386,136,units,527,1.7188646793365479
44,distributed_optimization_2,387,137,lr,0.0018145391320717574,1.6928532123565674
44,distributed_optimization_2,387,137,units,520,1.6928532123565674
44,distributed_optimization_2,388,138,lr,0.0019381759059102182,1.743501901626587
44,distributed_optimization_2,388,138,units,511,1.743501901626587
44,distributed_optimization_2,389,139,lr,0.00010629970648078035,1.8434456586837769
44,distributed_optimization_2,389,139,units,544,1.8434456586837769
44,distributed_optimization_2,390,140,lr,0.004562407675017762,1.6894781589508057
44,distributed_optimization_2,390,140,units,591,1.6894781589508057
44,distributed_optimization_2,391,141,lr,0.0011062571799766378,1.7010506391525269
44,distributed_optimization_2,391,141,units,409,1.7010506391525269
44,distributed_optimization_2,392,142,lr,0.0010913784192003628,1.7055168151855469
44,distributed_optimization_2,392,142,units,414,1.7055168151855469
63,distributed_optimization_10,399,1,lr,0.0016083950500646795,1.5676597356796265
63,distributed_optimization_10,399,1,units,818,1.5676597356796265
63,distributed_optimization_10,400,2,lr,0.0001787748088331445,1.6670479774475098
63,distributed_optimization_10,400,2,units,407,1.6670479774475098
63,distributed_optimization_10,401,3,lr,0.00029258791271015113,1.63405442237854
63,distributed_optimization_10,401,3,units,275,1.63405442237854
63,distributed_optimization_10,402,4,lr,0.006963700829702895,1.6142984628677368
63,distributed_optimization_10,402,4,units,387,1.6142984628677368
63,distributed_optimization_10,403,5,lr,0.0018027025950289142,1.6239640712738037
63,distributed_optimization_10,403,5,units,838,1.6239640712738037
63,distributed_optimization_10,404,6,lr,0.002156973770185561,1.6251866817474365
63,distributed_optimization_10,404,6,units,389,1.6251866817474365
63,distributed_optimization_10,405,7,lr,0.0050632736987059595,1.5697170495986938
63,distributed_optimization_10,405,7,units,260,1.5697170495986938
63,distributed_optimization_10,406,8,lr,0.007845019991401442,1.6139976978302002
63,distributed_optimization_10,406,8,units,292,1.6139976978302002
63,distributed_optimization_10,407,9,lr,0.00018151799619335154,1.6549248695373535
63,distributed_optimization_10,407,9,units,522,1.6549248695373535
63,distributed_optimization_10,408,10,lr,0.00021395742195466305,1.7432589530944824
63,distributed_optimization_10,408,10,units,61,1.7432589530944824
63,distributed_optimization_10,409,11,lr,0.00519399265680265,1.6258102655410767
63,distributed_optimization_10,409,11,units,670,1.6258102655410767
63,distributed_optimization_10,410,12,lr,0.0043170376633743165,1.5701528787612915
63,distributed_optimization_10,410,12,units,858,1.5701528787612915
63,distributed_optimization_10,411,13,lr,0.0006969212952852773,1.5790503025054932
63,distributed_optimization_10,411,13,units,402,1.5790503025054932
63,distributed_optimization_10,412,14,lr,0.0006426676546523028,1.577761173248291
63,distributed_optimization_10,412,14,units,985,1.577761173248291
63,distributed_optimization_10,413,15,lr,0.0007174721025047299,1.582135558128357
63,distributed_optimization_10,413,15,units,949,1.582135558128357
63,distributed_optimization_10,414,16,lr,0.0006431345746159998,1.596388339996338
63,distributed_optimization_10,414,16,units,678,1.596388339996338
63,distributed_optimization_10,415,17,lr,0.0009405671339004828,1.5976040363311768
63,distributed_optimization_10,415,17,units,672,1.5976040363311768
63,distributed_optimization_10,416,18,lr,0.0024663349369227717,1.6342980861663818
63,distributed_optimization_10,416,18,units,109,1.6342980861663818
63,distributed_optimization_10,417,19,lr,0.0025412661629191278,1.605012059211731
63,distributed_optimization_10,417,19,units,44,1.605012059211731
63,distributed_optimization_10,418,20,lr,0.002325328498651202,1.5971903800964355
63,distributed_optimization_10,418,20,units,82,1.5971903800964355
63,distributed_optimization_10,419,21,lr,0.0024615581004473236,1.6100116968154907
63,distributed_optimization_10,419,21,units,54,1.6100116968154907
63,distributed_optimization_10,420,22,lr,0.0036519574188598456,1.6144227981567383
63,distributed_optimization_10,420,22,units,188,1.6144227981567383
63,distributed_optimization_10,421,23,lr,0.0013647000145666287,1.6018072366714478
63,distributed_optimization_10,421,23,units,215,1.6018072366714478
63,distributed_optimization_10,422,24,lr,0.0014316035321739274,1.6083940267562866
63,distributed_optimization_10,422,24,units,544,1.6083940267562866
63,distributed_optimization_10,423,25,lr,0.004610636307396514,1.6318660974502563
63,distributed_optimization_10,423,25,units,814,1.6318660974502563
63,distributed_optimization_10,424,26,lr,0.004681965554433088,1.594857096672058
63,distributed_optimization_10,424,26,units,820,1.594857096672058
63,distributed_optimization_10,425,27,lr,0.004314898228588876,1.6311041116714478
63,distributed_optimization_10,425,27,units,795,1.6311041116714478
63,distributed_optimization_10,426,28,lr,0.0044244413397356306,1.5715872049331665
63,distributed_optimization_10,426,28,units,848,1.5715872049331665
63,distributed_optimization_10,427,29,lr,0.00364331329261663,1.6041620969772339
63,distributed_optimization_10,427,29,units,845,1.6041620969772339
63,distributed_optimization_10,428,30,lr,0.009080523786540633,1.5952337980270386
63,distributed_optimization_10,428,30,units,890,1.5952337980270386
63,distributed_optimization_10,429,31,lr,0.008608679155141906,1.613711953163147
63,distributed_optimization_10,429,31,units,901,1.613711953163147
63,distributed_optimization_10,430,32,lr,0.008407715962756579,1.6757383346557617
63,distributed_optimization_10,430,32,units,908,1.6757383346557617
63,distributed_optimization_10,431,33,lr,0.00041292217336775426,1.6620956659317017
63,distributed_optimization_10,431,33,units,553,1.6620956659317017
63,distributed_optimization_10,432,34,lr,0.0004194285025575402,1.6700385808944702
63,distributed_optimization_10,432,34,units,733,1.6700385808944702
63,distributed_optimization_10,433,35,lr,0.006059251869077313,1.6112924814224243
63,distributed_optimization_10,433,35,units,729,1.6112924814224243
63,distributed_optimization_10,434,36,lr,0.00039744708307097023,1.6065285205841064
63,distributed_optimization_10,434,36,units,740,1.6065285205841064
63,distributed_optimization_10,435,37,lr,0.0056228312347173836,1.627488613128662
63,distributed_optimization_10,435,37,units,736,1.627488613128662
63,distributed_optimization_10,436,38,lr,0.0001011507618949378,1.7028752565383911
63,distributed_optimization_10,436,38,units,746,1.7028752565383911
63,distributed_optimization_10,437,39,lr,0.006267268408080759,1.6606889963150024
63,distributed_optimization_10,437,39,units,1022,1.6606889963150024
63,distributed_optimization_10,438,40,lr,0.00011924933827300556,1.712550401687622
63,distributed_optimization_10,438,40,units,469,1.712550401687622
63,distributed_optimization_10,439,41,lr,0.00010713338551128374,1.692408561706543
63,distributed_optimization_10,439,41,units,1009,1.692408561706543
63,distributed_optimization_10,440,42,lr,0.0034372917785973093,1.6529325246810913
63,distributed_optimization_10,440,42,units,466,1.6529325246810913
63,distributed_optimization_10,441,43,lr,0.003209040072185107,1.5901000499725342
63,distributed_optimization_10,441,43,units,330,1.5901000499725342
63,distributed_optimization_10,442,44,lr,0.0031715601016195755,1.6769505739212036
63,distributed_optimization_10,442,44,units,605,1.6769505739212036
63,distributed_optimization_10,443,45,lr,0.0033857468571778563,1.5834671258926392
63,distributed_optimization_10,443,45,units,963,1.5834671258926392
63,distributed_optimization_10,445,47,lr,0.001717241508388344,1.5994553565979004
63,distributed_optimization_10,445,47,units,973,1.5994553565979004
63,distributed_optimization_10,446,48,lr,0.0017320599975299282,1.6196876764297485
63,distributed_optimization_10,446,48,units,939,1.6196876764297485
63,distributed_optimization_10,447,49,lr,0.0009803677951149014,1.5861217975616455
63,distributed_optimization_10,447,49,units,969,1.5861217975616455
63,distributed_optimization_10,448,50,lr,0.001010230726050463,1.5990934371948242
63,distributed_optimization_10,448,50,units,868,1.5990934371948242
63,distributed_optimization_10,449,51,lr,0.0008681390859215735,1.609231948852539
63,distributed_optimization_10,449,51,units,868,1.609231948852539
63,distributed_optimization_10,450,52,lr,0.0006012571871281567,1.5889694690704346
63,distributed_optimization_10,450,52,units,852,1.5889694690704346
63,distributed_optimization_10,451,53,lr,0.0005160378758519633,1.6044328212738037
63,distributed_optimization_10,451,53,units,335,1.6044328212738037
63,distributed_optimization_10,452,54,lr,0.007143441360757511,1.6479743719100952
63,distributed_optimization_10,452,54,units,926,1.6479743719100952
63,distributed_optimization_10,453,55,lr,0.0005342853222183239,1.5996980667114258
63,distributed_optimization_10,453,55,units,344,1.5996980667114258
63,distributed_optimization_10,454,56,lr,0.00030750789509632757,1.625764012336731
63,distributed_optimization_10,454,56,units,356,1.625764012336731
63,distributed_optimization_10,455,57,lr,0.0002658884578238831,1.6838769912719727
63,distributed_optimization_10,455,57,units,216,1.6838769912719727
63,distributed_optimization_10,456,58,lr,0.000293205060132491,1.6936273574829102
63,distributed_optimization_10,456,58,units,237,1.6936273574829102
63,distributed_optimization_10,457,59,lr,0.0007636179638942306,1.5981720685958862
63,distributed_optimization_10,457,59,units,281,1.5981720685958862
63,distributed_optimization_10,458,60,lr,0.0008273694883383816,1.634489893913269
63,distributed_optimization_10,458,60,units,413,1.634489893913269
63,distributed_optimization_10,459,61,lr,0.0011979023207812777,1.6254914999008179
63,distributed_optimization_10,459,61,units,453,1.6254914999008179
63,distributed_optimization_10,460,62,lr,0.001183766268210721,1.6960179805755615
63,distributed_optimization_10,460,62,units,166,1.6960179805755615
63,distributed_optimization_10,461,63,lr,0.0011442074799321747,1.5853931903839111
63,distributed_optimization_10,461,63,units,770,1.5853931903839111
63,distributed_optimization_10,462,64,lr,0.0020960457946424976,1.6009571552276611
63,distributed_optimization_10,462,64,units,142,1.6009571552276611
63,distributed_optimization_10,463,65,lr,0.0007158017461251684,1.6337591409683228
63,distributed_optimization_10,463,65,units,997,1.6337591409683228
63,distributed_optimization_10,464,66,lr,0.0020973210782272824,1.574710488319397
63,distributed_optimization_10,464,66,units,995,1.574710488319397
63,distributed_optimization_10,465,67,lr,0.0007188853965599316,1.5862231254577637
63,distributed_optimization_10,465,67,units,787,1.5862231254577637
63,distributed_optimization_10,466,68,lr,0.004113322137700982,1.58771550655365
63,distributed_optimization_10,466,68,units,822,1.58771550655365
63,distributed_optimization_10,467,69,lr,0.0027538289297359343,1.6022603511810303
63,distributed_optimization_10,467,69,units,654,1.6022603511810303
63,distributed_optimization_10,468,70,lr,0.0026956384850828578,1.600544810295105
63,distributed_optimization_10,468,70,units,642,1.600544810295105
63,distributed_optimization_10,472,74,lr,0.0014604780201524603,1.5743422508239746
63,distributed_optimization_10,472,74,units,901,1.5743422508239746
63,distributed_optimization_10,473,75,lr,0.0021373307423180323,1.5695655345916748
63,distributed_optimization_10,473,75,units,912,1.5695655345916748
63,distributed_optimization_10,474,76,lr,0.0014248648372977555,1.5761300325393677
63,distributed_optimization_10,474,76,units,888,1.5761300325393677
63,distributed_optimization_10,475,77,lr,0.00990340046648984,1.664025068283081
63,distributed_optimization_10,475,77,units,895,1.664025068283081
63,distributed_optimization_10,476,78,lr,0.0020377255134068017,1.6283941268920898
63,distributed_optimization_10,476,78,units,916,1.6283941268920898
63,distributed_optimization_10,477,79,lr,0.00204739687423674,1.5949413776397705
63,distributed_optimization_10,477,79,units,893,1.5949413776397705
63,distributed_optimization_10,478,80,lr,0.0020780736655415725,1.5874862670898438
63,distributed_optimization_10,478,80,units,946,1.5874862670898438
63,distributed_optimization_10,479,81,lr,0.0015243970833486444,1.579858422279358
63,distributed_optimization_10,479,81,units,697,1.579858422279358
63,distributed_optimization_10,480,82,lr,0.0014290385963215003,1.5730466842651367
63,distributed_optimization_10,480,82,units,944,1.5730466842651367
63,distributed_optimization_10,481,83,lr,0.0014900240847759254,1.5830078125
63,distributed_optimization_10,481,83,units,700,1.5830078125
63,distributed_optimization_10,482,84,lr,0.004950917885514486,1.5886452198028564
63,distributed_optimization_10,482,84,units,837,1.5886452198028564
63,distributed_optimization_10,483,85,lr,0.005467396084059853,1.624776840209961
63,distributed_optimization_10,483,85,units,983,1.624776840209961
63,distributed_optimization_10,484,86,lr,0.005088457843945392,1.5866857767105103
63,distributed_optimization_10,484,86,units,837,1.5866857767105103
63,distributed_optimization_10,485,87,lr,0.0017787897735212716,1.5965663194656372
63,distributed_optimization_10,485,87,units,942,1.5965663194656372
63,distributed_optimization_10,486,88,lr,0.0012843129952641499,1.5920950174331665
63,distributed_optimization_10,486,88,units,869,1.5920950174331665
63,distributed_optimization_10,487,89,lr,0.001713400977593324,1.6592599153518677
63,distributed_optimization_10,487,89,units,866,1.6592599153518677
63,distributed_optimization_10,488,90,lr,0.0014147265785783062,1.660948395729065
63,distributed_optimization_10,488,90,units,870,1.660948395729065
63,distributed_optimization_10,489,91,lr,0.003980576663709181,1.6483570337295532
63,distributed_optimization_10,489,91,units,795,1.6483570337295532
63,distributed_optimization_10,490,92,lr,0.004053354000993214,1.6262245178222656
63,distributed_optimization_10,490,92,units,788,1.6262245178222656
63,distributed_optimization_10,491,93,lr,0.0023785198402224267,1.608994722366333
63,distributed_optimization_10,491,93,units,796,1.608994722366333
63,distributed_optimization_10,492,94,lr,0.0029396936778559334,1.6026774644851685
63,distributed_optimization_10,492,94,units,1016,1.6026774644851685
63,distributed_optimization_10,493,95,lr,0.002925694223753928,1.5777772665023804
63,distributed_optimization_10,493,95,units,917,1.5777772665023804
63,distributed_optimization_10,494,96,lr,0.003089352919804248,1.5928980112075806
63,distributed_optimization_10,494,96,units,928,1.5928980112075806
63,distributed_optimization_10,495,97,lr,0.0010647799850366194,1.5962398052215576
63,distributed_optimization_10,495,97,units,916,1.5962398052215576
63,distributed_optimization_10,496,98,lr,0.0010674539998083528,1.653822660446167
63,distributed_optimization_10,496,98,units,962,1.653822660446167
